,objectid,uid,creator,created,updater,updated,nm_balai,koord_x,koord_y,foto,data_src,last_sync,sync_notes,tgl_inspeksi,kd_prov,provinsi,kab_kota,kecamatan,kel_desa,kd_kem,kd_unor,ko_in,video,peta,kondisi,kl_dat_das,nm_dat_das,nm_obj_inf,thn_data,nm_ws,nm_das,id_sumur,kd_seri,jenis,debit,dbt_bsh_1,dbt_kering,dbt_bsh_2,kd_ws,infrastruktur,status2,sta_hibah,urut,id,kode_balai,kd_das,tahun_pembangunan,kondisi_bangunan,status_pekerjaan,sungai,cat,nama_sistem,elevasi,sistem_pengambilan,jenis_pompa,head_pompa,tahun_rehab_terakhir,kelembagaan,keterangan,panjang,jumlah_box_bagi,jumlah_springkel,musim_tanam_mt_1,musim_tanam_mt_2,musim_tanam_mt_3,shape,geometry
661,246935,f2dc3886-4ed9-40da-a001-923ce523db5c,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,124.21261,0.95978,,,,,,,SULAWESI UTARA,KAB. BOLAANG MONGONDOW,Poigar,Mariri Baru,,,,,,,Mata Air,Mata Air Lembean,,,DUMOGA-SANGKUB,,,,,,,,,05.A2.03,,,,662,06.20.28250000674,B_SUL1,05.A2.03.000,2012,Beroperasi,Selesai,Mata Air Lembean,CAT SIDATE-POIGAR,,272,Gravitasi,,0,,,,0,0,0,,,,,POINT (124.21261000000004 0.9597800000000234)
662,246936,629c7bdd-2a2e-4f4b-a7e9-6203774e2a9d,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KAB. BOLAANG MONGONDOW,Poigar,Mariri Baru,,,,,,,,Reservoar,,,,,,,,,,,,0.XX.00,,,,663,06.20.28250000675,B_SUL1,0.XX.00.000,,Tidak Beroperasi,Selesai,,NON CAT,,0,Gravitasi,,0,,,,0,0,0,,,,,
663,246937,b06f3d6a-994c-44f0-a4de-72ec906b3405,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KAB. BOLAANG MONGONDOW,Poigar,Mariri Baru,,,,,,,,Tandon,,,,,,,,,,,,0.XX.00,,,,664,06.20.28250000676,B_SUL1,0.XX.00.000,,Tidak Beroperasi,Selesai,,NON CAT,,0,Gravitasi,,0,,,,0,0,0,,,,,
664,246938,7a527ab5-6532-4493-be54-0d42fddcbebd,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KAB. BOLAANG MONGONDOW,Poigar,Mariri Baru,,,,,,,,Tandon,,,,,,,,,,,,0.XX.00,,,,665,06.20.28250000677,B_SUL1,0.XX.00.000,,Tidak Beroperasi,Selesai,,NON CAT,,0,Gravitasi,,0,,,,0,0,0,,,,,
665,246939,ba54213a-7605-424c-9cdb-435e93889510,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,124.9307,1.29672,,,,,,,SULAWESI UTARA,KAB. MINAHASA,Tondano Timur,Wengkol,,,,,,,Mata Air,Mata Air Makalonsouw,,,TONDANO-SANGIHE-TALAUD-MIANGAS,TONDANO,,,,,,,,05.A3.01,,,,666,06.20.28250000678,B_SUL1,05.A3.01.061,2012,Tidak Beroperasi,Selesai,Mata Air Makalonsouw,CAT MANADO,,700,Gravitasi,,0,,,,0,0,0,,,,,POINT (124.93070000000012 1.2967200000000503)
666,246940,1099b53e-8fe7-4c1b-afe4-ad291e76bb8f,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,124.325747,0.848056,,,,,,,SULAWESI UTARA,KAB. BOLAANG MONGONDOW,Bilalang,Kolinganga'an,,,,,,,Mata Air,Mata Air Tuduaog,,,DUMOGA-SANGKUB,,,,,,,,,05.A2.03,,,,667,06.20.28250000679,B_SUL1,05.A2.03.000,2013,Beroperasi,Selesai,Mata Air Tuduaog,CAT PUTUSSIBAU,,0,Gravitasi,,0,,,,0,0,0,,,,,POINT (124.32574700000009 0.8480560000000423)
667,246941,12b61cee-da42-41c5-b0e2-1825df844995,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KAB. BOLAANG MONGONDOW,Bilalang,Tidak Diketahui,,,,,,,,Reservoar,,,,,,,,,,,,0.XX.00,,,,668,06.20.28250000680,B_SUL1,0.XX.00.000,,Tidak Beroperasi,Selesai,,NON CAT,,0,Gravitasi,,0,,,,0,0,0,,,,,
668,246942,5e20b28b-607f-4139-b95e-837c2a69427d,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KAB. BOLAANG MONGONDOW,Bilalang,Tidak Diketahui,,,,,,,,Bottom Up Infiltration,,,,,,,,,,,,0.XX.00,,,,669,06.20.28250000681,B_SUL1,0.XX.00.000,,Tidak Beroperasi,Selesai,,NON CAT,,0,Gravitasi,,0,,,,0,0,0,,,,,
669,246943,0c2b546a-4f7e-4423-819a-232b80da7754,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,124.465,1.040944,,,,,,,SULAWESI UTARA,KAB. MINAHASA SELATAN,Motoling,Motoling II,,,,,,,Mata Air,Mata Air Lolombulan,,,POIGAR-RANOYAPO,RANOYAPO,,,,,,,,05.B.02,,,,670,06.20.28250000682,B_SUL1,05.B.02.010,2013,Beroperasi,Selesai,Mata Air Lolombulan,CAT PUTUSSIBAU,,0,Gravitasi,,0,,,,0,0,0,,,,,POINT (124.46500000000003 1.0409440000000245)
670,246944,9a87ec09-3085-408a-9e91-1516fc5fe229,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KAB. MINAHASA SELATAN,Motoling,Motoling II,,,,,,,,Tandon,,,,,,,,,,,,0.XX.00,,,,671,06.20.28250000683,B_SUL1,0.XX.00.000,,Tidak Beroperasi,Selesai,,NON CAT,,0,Gravitasi,,0,,,,0,0,0,,,,,
671,246945,b14fe26a-01ed-4e19-a67d-f76215c18783,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KAB. MINAHASA SELATAN,Motoling,Motoling II,,,,,,,,Reservoar,,,,,,,,,,,,0.XX.00,,,,672,06.20.28250000684,B_SUL1,0.XX.00.000,,Tidak Beroperasi,Selesai,,NON CAT,,0,Gravitasi,,0,,,,0,0,0,,,,,
672,246946,60183801-4d68-4540-a0eb-87e4f8119222,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,124.591692,1.156028,,,,,,,SULAWESI UTARA,KAB. MINAHASA SELATAN,Amurang,Bitung,,,,,,,Mata Air,Mata Air Kilometer Tiga,,,POIGAR-RANOYAPO,,,,,,,,,05.B.02,,,,673,06.20.28250000685,B_SUL1,05.B.02.000,2013,Beroperasi,Selesai,Mata Air Kilometer Tiga,CAT TOMOHON-TUMPAAN,,0,Gravitasi,,0,,,,0,0,0,,,,,POINT (124.59169200000008 1.156028000000049)
673,246947,f6ce5035-1bbf-4e49-85cb-db5a5040ee2d,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KAB. MINAHASA SELATAN,Amurang,Tidak Diketahui,,,,,,,,Tandon,,,,,,,,,,,,0.XX.00,,,,674,06.20.28250000686,B_SUL1,0.XX.00.000,,Tidak Beroperasi,Selesai,,NON CAT,,0,Gravitasi,,0,,,,0,0,0,,,,,
674,246948,4ce09b6e-94da-482e-97a9-bea004f63296,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KAB. MINAHASA SELATAN,Amurang,Tidak Diketahui,,,,,,,,Reservoar,,,,,,,,,,,,0.XX.00,,,,675,06.20.28250000687,B_SUL1,0.XX.00.000,,Tidak Beroperasi,Selesai,,NON CAT,,0,Gravitasi,,0,,,,0,0,0,,,,,
675,246949,5bc6769f-6738-4ce0-aa59-713ff104bccd,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KAB. MINAHASA,Kawangkoan,Kinali,,,,,,,Mata Air,Mata Air Kinali,,,,,,,,,,,,0.XX.00,,,,676,06.20.28250000688,B_SUL1,0.XX.00.000,2013,Beroperasi,Selesai,Mata Air Kinali,NON CAT,,0,Pompa,Submersible,0,,,,0,0,0,,,,,
676,246950,c6bdf82c-06fb-4a37-adc3-3784b611d362,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,124.173406,0.897012,,,,,,,SULAWESI UTARA,KAB. BOLAANG MONGONDOW,Bolaang Timur,Tadoy,,,,,,,Mata Air,Mata Air Bolaang,,,DUMOGA-SANGKUB,LETUNG,,,,,,,,05.A2.03,,,,677,06.20.28250000689,B_SUL1,05.A2.03.019,2013,Beroperasi,Selesai,Mata Air Bolaang,CAT PEKANBARU,,0,Gravitasi,,0,,,,0,0,0,,,,,POINT (124.17340600000011 0.8970120000000747)
677,246951,17e4cfd5-da34-470d-91b8-904c9bb7c18c,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,124.739133,1.3659,,,,,,,SULAWESI UTARA,KAB. MINAHASA,Tombariri Timur,Lolah Tiga,,,,,,,Mata Air,Mata Air Meras,,,POIGAR-RANOYAPO,TAMBALA,,,,,,,,05.B.02,,,,678,06.20.28250000690,B_SUL1,05.B.02.001,2013,Beroperasi,Selesai,Mata Air Meras,CAT TOMOHON-TUMPAAN,,757,Gravitasi,,0,,,,0,0,0,,,,,POINT (124.73913300000004 1.3659000000000674)
678,246952,4fde9899-1186-43b8-88b7-bf0eb510282b,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KOTA TOMOHON,Tomohon Barat,Tidak Diketahui,,,,,,,,Reservoar,,,,,,,,,,,,0.XX.00,,,,679,06.20.28250000691,B_SUL1,0.XX.00.000,,Tidak Beroperasi,Selesai,,NON CAT,,0,Gravitasi,,0,,,,0,0,0,,,,,
679,246953,e3fa967e-8591-4c90-b1fa-fa711f13f1ba,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,124.785583,1.206233,,,,,,,SULAWESI UTARA,KAB. MINAHASA,Kawangkoan Barat,Kayuuwi,,,,,,,Mata Air,Mata Air Kanonang,,,POIGAR-RANOYAPO,NIMANGA,,,,,,,,05.B.02,,,,680,06.20.28250000692,B_SUL1,05.B.02.005,2014,Beroperasi,Selesai,Mata Air Kanonang,CAT TOMOHON-TUMPAAN,,709,Gravitasi,,0,,,,0,0,0,,,,,POINT (124.78558300000009 1.2062330000000543)
680,246954,2d9fea3f-e766-415e-8678-ed9814ecb45f,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KAB. MINAHASA,Kawangkoan Barat,Kayuuwi,,,,,,,,Bak Panampung,,,,,,,,,,,,0.XX.00,,,,681,06.20.28250000693,B_SUL1,0.XX.00.000,,Tidak Beroperasi,Selesai,,NON CAT,,0,Gravitasi,,0,,,,0,0,0,,,,,
681,246955,cda5b457-893e-49ec-84d6-1f41aa002f56,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KAB. MINAHASA,Kawangkoan Barat,Kayuuwi,,,,,,,,Tandon,,,,,,,,,,,,0.XX.00,,,,682,06.20.28250000694,B_SUL1,0.XX.00.000,,Tidak Beroperasi,Selesai,,NON CAT,,0,Gravitasi,,0,,,,0,0,0,,,,,
682,246956,7eb9df43-c828-44a1-be8e-a3262f48f8a2,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KAB. MINAHASA UTARA,Kalawat,Kalawat,,,,,,,Mata Air,Mata Air Kalawat,,,,,,,,,,,,0.XX.00,,,,683,06.20.28250000695,B_SUL1,0.XX.00.000,2014,Beroperasi,Selesai,Mata Air Kalawat,NON CAT,,0,Pompa,Submersible,100,,,,0,0,0,,,,,
683,246957,e5779c25-891e-4b39-aa68-1c5cd0eb72cd,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,124.84005,1.330333,,,,,,,SULAWESI UTARA,KOTA TOMOHON,Tomohon Tengah,Talete Satu,,,,,,,Mata Air,Mata Air Sineleyan,,,POIGAR-RANOYAPO,RANOWANGKO,,,,,,,,05.B.02,,,,684,06.20.28250000696,B_SUL1,05.B.02.008,2014,Beroperasi,Selesai,Mata Air Sineleyan,CAT TOMOHON-TUMPAAN,,0,Pompa,Submersible,100,,,,0,0,0,,,,,POINT (124.84005000000002 1.3303330000000528)
684,246958,3641db55-ab2e-4bb2-8bc3-015c1c41c53b,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,124.893304,1.010078,,,,,,,SULAWESI UTARA,KAB. MINAHASA TENGGARA,Pusomaen,Bentenan,,,,,,,Mata Air,Mata Air Kakagolung,,,TONDANO-SANGIHE-TALAUD-MIANGAS,,,,,,,,,05.A3.01,,,,685,06.20.28250000697,B_SUL1,05.A3.01.000,2015,Beroperasi,Selesai,Mata Air Kakagolung,CAT BITUNG-RATAHAN,,0,Gravitasi,,0,,,,0,0,0,,,,,POINT (124.89330400000006 1.0100780000000213)
685,246959,0edeb4ee-933b-4cd4-900c-731498ae1ace,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KAB. MINAHASA TENGGARA,Pusomaen,Bentenan,,,,,,,,Bangunan Pengendap Sedimen,,,,,,,,,,,,0.XX.00,,,,686,06.20.28250000698,B_SUL1,0.XX.00.000,,Tidak Beroperasi,Selesai,,NON CAT,,0,Gravitasi,,0,,,,0,0,0,,,,,
686,246960,6a52a5b9-a60b-417d-8dc3-4f1a01e7cd15,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KAB. MINAHASA TENGGARA,Pusomaen,Bentenan,,,,,,,,Reservoar,,,,,,,,,,,,0.XX.00,,,,687,06.20.28250000699,B_SUL1,0.XX.00.000,,Tidak Beroperasi,Selesai,,NON CAT,,0,Gravitasi,,0,,,,0,0,0,,,,,
687,246961,381a81b1-f850-490e-be40-93d119750280,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KAB. MINAHASA TENGGARA,Pusomaen,Bentenan,,,,,,,,WTP,,,,,,,,,,,,0.XX.00,,,,688,06.20.28250000700,B_SUL1,0.XX.00.000,,Tidak Beroperasi,Selesai,,NON CAT,,0,Gravitasi,,0,,,,0,0,0,,,,,
688,246962,ea7d79c4-9cbc-41fa-ae91-4e522e64ca20,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,124.964027,1.389732,,,,,,,SULAWESI UTARA,KAB. MINAHASA UTARA,Airmadidi,Sawangan,,,,,,,Mata Air,Mata Air Sawangan,,,TONDANO-SANGIHE-TALAUD-MIANGAS,TONDANO,,,,,,,,05.A3.01,,,,689,06.20.28250000701,B_SUL1,05.A3.01.061,2015,Beroperasi,Selesai,Mata Air Sawangan,CAT MANADO,,0,Gravitasi,,0,,,,0,0,0,,,,,POINT (124.9640270000001 1.3897320000000377)
689,246963,4f765e2b-3abc-4de5-840f-7327fcd80547,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,124.769083,1.020806,,,,,,,SULAWESI UTARA,KAB. MINAHASA,Sonder,Kauneran,,,,,,,Mata Air,Mata Air Mawale,,,TONDANO-SANGIHE-TALAUD-MIANGAS,MOLOMPAR,,,,,,,,05.A3.01,,,,690,06.20.28250000702,B_SUL1,05.A3.01.081,2016,Beroperasi,Selesai,Mata Air Mawale,CAT BITUNG-RATAHAN,,0,Gravitasi,,0,,,,0,0,0,,,,,POINT (124.76908300000002 1.02080600000005)
690,246964,d3216b36-b1af-4b6a-a9c0-0eeb0adc4d5f,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KAB. MINAHASA,Sonder,Kauneran,,,,,,,,Reservoar,,,,,,,,,,,,0.XX.00,,,,691,06.20.28250000703,B_SUL1,0.XX.00.000,,Tidak Beroperasi,Selesai,,NON CAT,,0,Gravitasi,,0,,,,0,0,0,,,,,
691,246965,5d1941a7-1015-40ab-8155-728fb4a7e366,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KAB. MINAHASA,Sonder,Kauneran,,,,,,,,Booster Pump,,,,,,,,,,,,0.XX.00,,,,692,06.20.28250000704,B_SUL1,0.XX.00.000,,Tidak Beroperasi,Selesai,,NON CAT,,0,Pompa,Submersible,70,,,,0,0,0,,,,,
692,246966,047f438e-cf63-415a-8f9e-bc882b07f758,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,125.466923,3.661304,,,,,,,SULAWESI UTARA,KAB. KEPULAUAN SANGIHE,Tahuna Barat,Kolongan Mitung,,,,,,,Mata Air,Mata Air Mitung,,,TONDANO-SANGIHE-TALAUD-MIANGAS,MALA,,,,,,,,05.A3.01,,,,693,06.20.28250000705,B_SUL1,05.A3.01.015,2016,Beroperasi,Selesai,Mata Air Mitung,NON CAT,,0,Gravitasi,,0,,,,0,0,0,,,,,POINT (125.46692300000007 3.6613040000000296)
693,246967,ba309059-f1f5-48c0-a9ff-0177e55355f7,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KAB. KEPULAUAN SANGIHE,Tahuna Barat,Kolongan Mitung,,,,,,,,Bak Pelepas Tekan,,,DUMOGA-SANGKUB,BATUHAMBA,,,,,,,,05.A2.03,,,,694,06.20.28250000706,B_SUL1,05.A2.03.047,,Tidak Beroperasi,Selesai,,NON CAT,,0,Gravitasi,,0,,,,0,0,0,,,,,
694,246968,7b73016b-e57c-4671-bd4d-13920cc686a2,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KAB. KEPULAUAN SANGIHE,Tahuna Barat,Kolongan Mitung,,,,,,,,Reservoar,,,DUMOGA-SANGKUB,BATUHAMBA,,,,,,,,05.A2.03,,,,695,06.20.28250000707,B_SUL1,05.A2.03.047,,Tidak Beroperasi,Selesai,,NON CAT,,0,Gravitasi,,0,,,,0,0,0,,,,,
695,246969,f914f440-fd4d-4ed5-b883-ad54cf05d4ea,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,124.835518,1.379825,,,,,,,SULAWESI UTARA,KOTA TOMOHON,Tomohon Utara,Tinoor Satu,,,,,,,Mata Air,Mata Air Regesan,,,TONDANO-SANGIHE-TALAUD-MIANGAS,MALALAYANG,,,,,,,,05.A3.01,,,,696,06.20.28250000708,B_SUL1,05.A3.01.059,2016,Beroperasi,Selesai,Mata Air Regesan,CAT MANADO,,0,Gravitasi,,0,,,,0,0,0,,,,,POINT (124.83551800000009 1.3798250000000394)
696,246970,45359cc8-a2ca-4039-b47d-5f064498e689,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KOTA TOMOHON,Tomohon Utara,Tinoor Satu,,,,,,,,Reservoar,,,,,,,,,,,,0.XX.00,,,,697,06.20.28250000709,B_SUL1,0.XX.00.000,,Tidak Beroperasi,Selesai,,NON CAT,,0,Gravitasi,,0,,,,0,0,0,,,,,
697,246971,2e0cb54e-0c5a-461c-8917-b13f89fb8477,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KOTA TOMOHON,Tomohon Utara,Tinoor Satu,,,,,,,,Booster Pump,,,,,,,,,,,,0.XX.00,,,,698,06.20.28250000710,B_SUL1,0.XX.00.000,,Tidak Beroperasi,Selesai,,NON CAT,,0,Pompa,Submersible,100,,,,0,0,0,,,,,
698,246972,5749fbc9-1076-40c4-a94a-302d8c6f9202,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,124.882579,1.371095,,,,,,,SULAWESI UTARA,KAB. MINAHASA,Tombulu,Kembes II,,,,,,,Mata Air,Mata Air Ranorate,,,TONDANO-SANGIHE-TALAUD-MIANGAS,TONDANO,,,,,,,,05.A3.01,,,,699,06.20.28250000711,B_SUL1,05.A3.01.061,2016,Beroperasi,Selesai,Mata Air Ranorate,CAT MANADO,,698,Gravitasi,,0,,,,0,0,0,,,,,POINT (124.88257900000008 1.3710950000000253)
699,246973,0426eb71-483b-44a7-8d5f-d70dab5eea2d,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KAB. MINAHASA,Tombulu,Koka,,,,,,,,Bak Pengendap,,,,,,,,,,,,0.XX.00,,,,700,06.20.28250000712,B_SUL1,0.XX.00.000,,Tidak Beroperasi,Selesai,,NON CAT,,473,Gravitasi,,0,,,,0,0,0,,,,,
700,246974,68c8a289-ea40-47f4-96cc-cf0c2749a9c8,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,,,,,,,,,SULAWESI UTARA,KAB. MINAHASA,Tombulu,Koka,,,,,,,,Reservoar,,,,,,,,,,,,0.XX.00,,,,701,06.20.28250000713,B_SUL1,0.XX.00.000,,Tidak Beroperasi,Selesai,,NON CAT,,398,Gravitasi,,0,,,,0,0,0,,,,,
701,246975,ad01ebdc-2ed5-4fe0-afb9-fc4faa6a7cc2,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI I,124.978651,1.568464,,,,,,,SULAWESI UTARA,KAB. MINAHASA UTARA,Dimembe,Wasian,,,,,,,Mata Air,Mata Air Wasian,,,TONDANO-SANGIHE-TALAUD-MIANGAS,TALAWAAN,,,,,,,,05.A3.01,,,,702,06.20.28250000714,B_SUL1,05.A3.01.065,2016,Beroperasi,Selesai,Mata Air Wasian,CAT MANADO,,0,Gravitasi,,0,,,,0,0,0,,,,,POINT (124.97865100000001 1.5684640000000627)
702,246976,93f7ef77-73f9-4942-9270-fa6a43498edf,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI IV,122.466192,-3.897922,,,,,,,SULAWESI TENGGARA,KAB. KONAWE,Bondoala,Lalonggalaku,,,,,,,Mata Air,Reservoar Matabondu,,,LASOLO-KONAWEHA,KONAWEHA,,,,,,,,05.A2.19,,,,703,06.20.31280000715,B_SUL4,05.A2.19.022,2010,Tidak Beroperasi,Selesai,Mata Air Matabondu,CAT RAWUA,,0,Pompa,Sentrifugal,0,,,,0,0,0,,,,,POINT (122.46619200000009 -3.8979219999999373)
703,246977,8ab18ef8-d47e-47fb-a439-51e845c3554e,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI IV,,,,,,,,,SULAWESI TENGGARA,KAB. KONAWE SELATAN,Tidak Diketahui,Tidak Diketahui,,,,,,,Mata Air,Reservoar Watumelewe,,,,,,,,,,,,0.XX.00,,,,704,06.20.31280000716,B_SUL4,0.XX.00.000,2010,Tidak Beroperasi,Selesai,,NON CAT,,0,Pompa,,0,,,,0,0,0,,,,,
704,246978,c1426161-0ec3-4494-8426-f3a3e302035a,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI IV,122.505833,-5.076667,,,,,,,SULAWESI TENGGARA,KAB. MUNA,Parigi,Wakumoro,,,,,,,Mata Air,Bak Reservoar Matombura,,,MUNA,,,,,,,,,05.B.21,,,,705,06.20.31280000717,B_SUL4,05.B.21.000,2012,Tidak Beroperasi,Selesai,Tahite,CAT MUNA,,77,Pompa,Sentrifugal,0,,,,0,0,0,,,,,POINT (122.50583300000005 -5.076666999999929)
705,246979,dd5f73d3-6d63-40fc-90d3-2c9eb3ea5721,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI IV,122.851794,-5.464139,,,,,,,SULAWESI TENGGARA,KAB. BUTON,Pasarwajo,Wasaga,,,,,,,Mata Air,Bak Recervoar Kap. 175 M3,,,BUTON,WAKOKO,,,,,,,,05.B.22,,,,706,06.20.31280000718,B_SUL4,05.B.22.053,2013 & 2015,Beroperasi,Selesai,Wakoko,,,0,Pompa,,0,,,,0,0,0,,,,,POINT (122.85179400000004 -5.464138999999932)
706,246980,4af6857c-6e35-401c-baa9-2121d5aadb05,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI IV,123.563011,-5.349333,,,,,,,SULAWESI TENGGARA,KAB. WAKATOBI,Wangi Wangi Selatan,Numana,,,,,,,Mata Air,Intake/Reservoar,,,BUTON,,,,,,,,,05.B.22,,,,707,06.20.31280000719,B_SUL4,05.B.22.000,2013,Tidak Beroperasi,Selesai,Tebete,NON CAT,,0,Pompa,,0,,,,0,0,0,,,,,POINT (123.56301100000007 -5.349332999999945)
707,246981,7bfcfb60-d5f4-474f-8a4a-19a6e7f09730,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI IV,122.675419,-5.675189,,,,,,,SULAWESI TENGGARA,KAB. BUTON SELATAN,Lapandewa,Lapandewa Makmur,,,,,,,Mata Air,Intake/Bak Reservoar,,,BUTON,,,,,,,,,05.B.22,,,,708,06.20.31280000720,B_SUL4,05.B.22.000,2013,Tidak Beroperasi,Selesai,,NON CAT,,0,Pompa,,0,,,,0,0,0,,,,,POINT (122.67541900000003 -5.675188999999932)
708,246982,9c1eb994-40fb-4160-a13b-9315f0ede366,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI IV,122.738689,-5.582869,,,,,,,SULAWESI TENGGARA,KAB. BUTON SELATAN,Sampolawa,Lipu Mangau,,,,,,,Mata Air,Intake/Bak Reservoar,,,BUTON,,,,,,,,,05.B.22,,,,709,06.20.31280000721,B_SUL4,05.B.22.000,2013,Tidak Beroperasi,Selesai,,CAT BANDAR LAMPUNG,,0,Pompa,Sentrifugal,60,,,,0,0,0,,,,,POINT (122.73868900000002 -5.58286899999996)
709,246983,0abedce6-fd70-4305-aeb4-94a5564031eb,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI IV,121.521594,-4.509044,,,,,,,SULAWESI TENGGARA,KAB. KOLAKA,Watubangga,Gunung Sari,,,,,,,Mata Air,Bak Reservoar ,,,TOWARI-LASUSUA,,,,,,,,,05.A2.18,,,,710,06.20.31280000722,B_SUL4,05.A2.18.000,2013 & 2015,Beroperasi,Selesai,Sumur Air Tanah,CAT EWOLANGKA,,0,Pompa,Submersible,0,,,,0,0,0,,,,,POINT (121.52159400000005 -4.50904399999996)
710,246984,e2195d35-4158-4457-9fe7-78af1b05f486,,1696554041000,,1696554041000,BALAI WILAYAH SUNGAI SULAWESI IV,122.121864,-4.328211,,,,,,,SULAWESI TENGGARA,KAB. KONAWE SELATAN,Andoolo Barat,Bimamaroa,,,,,,,Mata Air,Intake / Broungcaptering,,,BUTON,,,,,,,,,05.B.22,,,,711,06.20.31280000723,B_SUL4,05.B.22.000,2013 & 2016,Beroperasi,Selesai,Sumur Air Tanah,CAT BUNGKU,,0,Pompa,,0,,,,0,0,0,,,,,POINT (122.12186400000007 -4.328210999999953)
